,Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID
1042,6/23/2013,15:45:56,70,56,6,13,4
60,6/1/2013,12:43:51,69,79,6,15,7
2522,6/3/2013,22:13:20,69,63,6,5,9
2561,6/12/2013,13:00:01,67,76,6,4,7
6621,6/22/2013,9:43:51,70,68,6,14,20
6617,6/18/2013,5:43:51,66,69,6,17,4
1922,6/3/2013,17:13:19,70,74,6,17,8
68,6/9/2013,20:43:51,65,67,6,21,16
1148,6/9/2013,6:43:51,67,79,6,12,17
6300,6/1/2013,19:13:19,67,72,6,5,11
5467,6/8/2013,16:45:56,69,76,6,4,14
5462,6/3/2013,11:45:56,67,77,6,15,6
4479,6/10/2013,7:33:07,70,71,6,22,8
3496,6/17/2013,22:13:20,69,78,6,21,19
5459,6/30/2013,8:45:56,70,57,6,11,5
1244,6/15/2013,6:13:19,66,67,6,5,11
5770,6/11/2013,12:43:51,68,62,6,20,13
5765,6/6/2013,7:43:51,67,57,6,22,20
6332,6/3/2013,3:13:20,66,68,6,4,10
5420,6/21/2013,17:45:56,66,66,6,8,12
9,6/10/2013,9:00:01,65,57,6,5,12
5424,6/25/2013,21:45:56,70,66,6,21,6
1259,6/30/2013,21:13:19,68,64,6,30,7
6342,6/13/2013,13:13:20,66,63,6,19,20
4140,6/1/2013,23:43:51,66,59,6,5,17
5430,6/1/2013,3:45:56,65,68,6,30,17
4475,6/6/2013,3:33:07,70,64,6,12,5
1973,6/24/2013,20:13:20,70,80,6,26,13
4148,6/9/2013,7:13:20,66,59,6,13,16
4150,6/11/2013,9:13:20,70,59,6,9,11
5436,6/7/2013,9:45:56,66,74,6,18,14
6345,6/16/2013,16:13:20,65,56,6,16,11
3026,6/27/2013,3:43:51,70,55,6,2,19
21,6/22/2013,21:00:01,66,69,6,29,9
4731,6/22/2013,19:33:07,68,71,6,6,6
6316,6/17/2013,11:43:51,65,63,6,11,6
6311,6/12/2013,6:43:51,67,76,6,22,8
6503,6/24/2013,6:45:56,67,76,6,13,11
2023,6/14/2013,22:00:01,69,62,6,14,4
2022,6/13/2013,21:00:01,70,71,6,5,20
2021,6/12/2013,20:00:01,65,55,6,14,7
5480,6/21/2013,10:00:01,69,63,6,9,14
6498,6/19/2013,1:45:56,66,61,6,5,6
7950,6/1/2013,4:43:51,69,77,6,30,11
4471,6/2/2013,23:13:20,70,68,6,29,16
1170,6/1/2013,4:13:20,65,62,6,12,1
4106,6/27/2013,13:13:19,67,61,6,16,5
5783,6/24/2013,1:13:20,66,61,6,5,6
1323,6/4/2013,13:33:07,67,77,6,5,2
4348,6/29/2013,15:45:56,67,69,6,6,5
5774,6/15/2013,16:43:51,66,62,6,20,6
4111,6/2/2013,18:13:19,67,60,6,10,13
6464,6/15/2013,15:13:20,69,73,6,7,14
5392,6/23/2013,13:33:07,69,62,6,25,2
4113,6/4/2013,20:13:19,70,63,6,12,5
22,6/23/2013,22:00:01,67,65,6,18,20
6434,6/15/2013,9:43:51,68,68,6,29,6
5400,6/1/2013,21:33:07,70,59,6,16,11
4494,6/25/2013,22:33:07,67,56,6,17,1
4118,6/9/2013,1:43:51,65,60,6,26,8
4119,6/10/2013,2:43:51,65,71,6,26,15
3065,6/6/2013,18:13:20,66,56,6,28,12
6750,6/1/2013,18:43:51,65,71,6,1,12
2987,6/18/2013,12:00:01,68,59,6,5,16
967,6/8/2013,12:43:51,67,59,6,3,16
791,6/12/2013,4:00:01,69,61,6,20,12
4229,6/30/2013,16:13:19,70,55,6,20,18
6981,6/22/2013,9:43:51,69,77,6,30,12
800,6/21/2013,13:00:01,65,80,6,16,17
2177,6/18/2013,8:45:56,68,70,6,11,16
801,6/22/2013,14:00:01,66,71,6,13,7
3197,6/18/2013,6:33:07,67,74,6,6,12
7897,6/8/2013,23:33:07,69,60,6,17,20
3944,6/15/2013,19:33:07,69,78,6,8,9
815,6/6/2013,4:13:19,67,58,6,13,18
1885,6/26/2013,4:00:01,65,62,6,14,7
4234,6/5/2013,21:13:19,65,72,6,2,9
6950,6/21/2013,2:13:19,66,72,6,1,17
4217,6/18/2013,4:13:19,69,80,6,15,16
5804,6/15/2013,22:13:20,68,78,6,23,9
825,6/16/2013,14:13:19,65,77,6,19,7
5197,6/8/2013,10:13:19,69,63,6,5,3
1433,6/24/2013,3:33:07,70,70,6,30,5
1889,6/30/2013,8:00:01,66,71,6,28,19
2504,6/15/2013,4:13:20,69,65,6,6,17
2714,6/15/2013,22:45:56,69,79,6,29,4
3960,6/1/2013,11:00:01,66,60,6,12,1
970,6/11/2013,15:43:51,68,68,6,17,12
6904,6/5/2013,4:33:07,69,80,6,26,20
3192,6/13/2013,1:33:07,69,73,6,7,8
2715,6/16/2013,23:45:56,70,70,6,4,5
6995,6/6/2013,23:43:51,68,73,6,12,20
2501,6/12/2013,1:13:20,66,77,6,3,12
711,6/22/2013,20:13:19,65,67,6,11,19
5725,6/26/2013,15:00:01,65,75,6,2,8
5598,6/19/2013,8:00:01,69,63,6,24,2
720,6/1/2013,5:43:51,66,62,6,21,8
727,6/8/2013,12:43:51,65,74,6,23,6
3910,6/11/2013,9:13:20,66,59,6,12,1
2212,6/23/2013,0:13:19,70,78,6,27,18
1481,6/12/2013,3:13:19,69,79,6,17,13
3224,6/15/2013,9:45:56,66,68,6,4,9
736,6/17/2013,21:43:51,70,73,6,30,3
1477,6/8/2013,23:00:01,67,78,6,20,3
7003,6/14/2013,7:13:20,69,72,6,9,17
2818,6/29/2013,11:13:20,68,76,6,25,3
3920,6/21/2013,19:13:20,69,70,6,9,6
4566,6/7/2013,22:43:51,66,77,6,16,15
747,6/28/2013,8:13:20,69,70,6,13,10
748,6/29/2013,9:13:20,68,73,6,28,9
4238,6/9/2013,1:43:51,65,59,6,22,6
7032,6/13/2013,12:33:07,66,61,6,20,11
755,6/6/2013,16:13:20,67,62,6,26,14
3924,6/25/2013,23:13:20,68,60,6,13,18
5806,6/17/2013,0:33:07,65,64,6,15,11
2815,6/26/2013,8:13:20,67,57,6,8,3
769,6/20/2013,6:33:07,66,64,6,30,8
2205,6/16/2013,17:00:01,65,75,6,12,11
851,6/12/2013,16:43:51,69,67,6,2,16
843,6/4/2013,8:43:51,69,66,6,13,18
73,6/14/2013,1:13:20,70,68,6,1,1
3148,6/29/2013,5:43:51,66,68,6,15,2
6815,6/6/2013,11:00:01,68,80,6,21,7
5554,6/5/2013,12:13:20,70,77,6,5,13
1759,6/20/2013,22:33:07,69,70,6,1,19
950,6/21/2013,19:13:19,69,64,6,29,14
6795,6/16/2013,15:33:07,67,55,6,2,12
4216,6/17/2013,3:13:19,66,56,6,17,7
5286,6/7/2013,3:00:01,67,75,6,1,10
4525,6/26/2013,5:13:19,70,77,6,23,10
2108,6/9/2013,11:33:07,66,65,6,4,4
5549,6/30/2013,7:13:20,66,70,6,2,11
5270,6/21/2013,11:33:07,67,75,6,26,20
3152,6/3/2013,9:43:51,68,76,6,22,4
934,6/5/2013,3:13:19,65,60,6,8,17
5275,6/26/2013,16:33:07,68,71,6,25,18
5284,6/5/2013,1:00:01,68,60,6,4,17
6784,6/5/2013,4:33:07,67,67,6,7,3
4009,6/20/2013,12:43:51,65,68,6,16,17
926,6/27/2013,19:00:01,70,58,6,15,10
2807,6/18/2013,0:13:20,69,61,6,11,16
3145,6/26/2013,2:43:51,65,74,6,7,10
2135,6/6/2013,14:45:56,69,57,6,27,14
4343,6/24/2013,10:45:56,69,65,6,11,18
4546,6/17/2013,2:43:51,66,60,6,21,19
869,6/30/2013,10:13:20,68,61,6,8,4
5540,6/21/2013,22:43:51,67,78,6,25,7
871,6/2/2013,12:13:20,66,73,6,29,12
1704,6/25/2013,15:43:51,65,65,6,1,7
1427,6/18/2013,21:13:20,67,62,6,21,11
77,6/18/2013,5:13:20,70,58,6,17,19
3170,6/21/2013,3:13:20,69,70,6,29,18
1424,6/15/2013,18:13:20,66,59,6,13,5
4215,6/16/2013,2:13:19,68,61,6,1,16
4210,6/11/2013,21:00:01,68,57,6,26,7
3167,6/18/2013,0:13:20,66,56,6,19,20
4359,6/10/2013,2:45:56,66,55,6,21,12
5243,6/24/2013,8:13:20,68,55,6,3,1
6849,6/10/2013,21:13:19,66,76,6,11,10
6172,6/23/2013,11:13:19,67,70,6,3,18
6863,6/24/2013,11:43:51,69,59,6,1,8
948,6/19/2013,17:13:19,69,69,6,1,11
3499,6/20/2013,1:33:07,67,72,7,5,4
4690,6/11/2013,2:13:20,70,61,7,7,12
4338,6/19/2013,5:45:56,65,56,7,8,2
3574,6/5/2013,4:43:51,67,63,7,3,7
3577,6/8/2013,7:43:51,67,67,7,4,18
3545,6/6/2013,23:00:01,67,60,7,23,18
3592,6/23/2013,22:43:51,66,72,7,25,10
4358,6/9/2013,1:45:56,66,63,7,8,9
4716,6/7/2013,4:33:07,69,77,7,29,20
3455,6/6/2013,5:43:51,70,64,7,19,15
3466,6/17/2013,16:43:51,65,76,7,10,5
2883,6/4/2013,4:13:19,67,55,7,13,7
3539,6/30/2013,17:00:01,66,70,7,29,7
3558,6/19/2013,12:13:19,67,79,7,15,9
3472,6/23/2013,22:43:51,67,72,7,27,12
3511,6/2/2013,13:33:07,66,67,7,29,13
3436,6/17/2013,10:13:19,66,78,7,29,4
2871,6/22/2013,16:00:01,67,72,7,3,19
3520,6/11/2013,22:33:07,69,57,7,11,18
2557,6/8/2013,9:00:01,70,55,7,25,14
3462,6/13/2013,12:43:51,67,69,7,29,6
3484,6/5/2013,10:13:20,65,60,7,7,15
4719,6/10/2013,7:33:07,70,67,7,26,8
3469,6/20/2013,19:43:51,65,73,7,11,17
3255,6/16/2013,16:45:56,68,56,7,11,3
2592,6/13/2013,20:13:19,68,57,7,17,10
4186,6/17/2013,21:33:07,68,77,7,15,18
4046,6/27/2013,1:33:07,69,65,7,4,13
2795,6/6/2013,12:43:51,65,64,7,5,4
2744,6/15/2013,9:00:01,69,64,7,21,3
4514,6/15/2013,18:00:01,70,80,7,13,8
4465,6/26/2013,17:13:20,69,74,7,19,20
2801,6/12/2013,18:43:51,68,71,7,11,20
4197,6/28/2013,8:00:01,68,71,7,12,6
2981,6/12/2013,6:00:01,65,65,7,22,12
4053,6/4/2013,8:33:07,68,73,7,9,9
4528,6/29/2013,8:13:19,65,63,7,2,9
2731,6/2/2013,15:45:56,67,68,7,9,6
3157,6/8/2013,14:43:51,70,56,7,20,15
7998,6/19/2013,4:33:07,65,63,7,23,20
4205,6/6/2013,16:00:01,69,64,7,15,5
2729,6/30/2013,13:45:56,69,58,7,18,9
4209,6/10/2013,20:00:01,67,70,7,17,17
4541,6/12/2013,21:13:19,67,60,7,22,12
4547,6/18/2013,3:43:51,65,67,7,21,10
3952,6/23/2013,3:00:01,67,60,7,13,13
2980,6/11/2013,5:00:01,69,74,7,7,13
3191,6/12/2013,0:33:07,70,76,7,3,3
2748,6/19/2013,13:00:01,65,65,7,3,5
2793,6/4/2013,10:43:51,70,72,7,25,10
4152,6/13/2013,11:13:20,67,77,7,10,17
3038,6/9/2013,15:43:51,70,73,7,30,3
4125,6/16/2013,8:43:51,65,56,7,20,7
3042,6/13/2013,19:43:51,68,76,7,4,6
3019,6/20/2013,20:13:19,70,75,7,22,10
4124,6/15/2013,7:43:51,66,72,7,29,7
4158,6/19/2013,17:13:20,68,79,7,23,18
2787,6/28/2013,4:43:51,70,56,7,10,6
4115,6/6/2013,22:13:19,65,77,7,14,14
4168,6/29/2013,3:33:07,68,57,7,11,13
3008,6/9/2013,9:13:19,70,76,7,9,13
3064,6/5/2013,17:13:20,67,59,7,24,16
2765,6/6/2013,6:13:19,67,62,7,2,12
2788,6/29/2013,5:43:51,67,55,7,4,3
4503,6/4/2013,7:00:01,69,73,7,16,7
3069,6/10/2013,22:13:20,67,57,7,11,3
2760,6/1/2013,1:13:19,65,66,7,2,17
4089,6/10/2013,20:00:01,66,56,7,29,9
4087,6/8/2013,18:00:01,70,74,7,29,8
3087,6/28/2013,16:33:07,65,56,7,25,18
3061,6/2/2013,14:13:20,69,77,7,26,19
4373,6/24/2013,16:45:56,65,67,7,3,4
2707,6/8/2013,15:45:56,70,75,7,25,14
3215,6/6/2013,0:45:56,69,60,7,11,10
2922,6/13/2013,19:43:51,67,78,7,28,15
3703,6/14/2013,13:43:51,70,68,7,30,8
2620,6/11/2013,0:13:20,66,70,7,30,8
2917,6/8/2013,14:43:51,65,60,7,22,19
3666,6/7/2013,0:13:19,65,69,7,1,13
4283,6/24/2013,22:13:20,70,72,7,27,17
4284,6/25/2013,23:13:20,69,60,7,25,16
3659,6/30/2013,17:00:01,66,80,7,21,11
3385,6/26/2013,7:33:07,68,79,7,11,1
4645,6/26/2013,5:13:19,67,63,7,2,17
4286,6/27/2013,1:33:07,69,70,7,11,2
3648,6/19/2013,6:00:01,65,62,7,30,10
2850,6/1/2013,19:33:07,67,79,7,9,16
2600,6/21/2013,4:43:51,66,66,7,23,12
4382,6/3/2013,6:00:01,69,56,7,28,18
3403,6/14/2013,1:00:01,66,76,7,28,10
4315,6/26/2013,6:45:56,65,62,7,27,3
3613,6/14/2013,19:13:20,70,77,7,25,19
3612,6/13/2013,18:13:20,67,76,7,20,1
4316,6/27/2013,7:45:56,70,56,7,6,11
2610,6/1/2013,14:43:51,70,73,7,14,1
3937,6/8/2013,12:33:07,67,56,7,12,3
2927,6/18/2013,0:13:20,69,56,7,29,7
2637,6/28/2013,17:13:20,66,58,7,3,12
3912,6/13/2013,11:13:20,66,55,7,19,3
3903,6/4/2013,2:13:20,67,77,7,12,11
3250,6/11/2013,11:45:56,67,60,7,2,19
3860,6/21/2013,7:13:19,67,56,7,9,1
3853,6/14/2013,0:13:19,65,62,7,26,1
3269,6/30/2013,6:45:56,66,73,7,7,17
3272,6/3/2013,9:45:56,69,63,7,4,9
4264,6/5/2013,3:13:20,69,58,7,9,16
3280,6/11/2013,17:45:56,70,77,7,2,1
3735,6/16/2013,21:13:20,69,79,7,11,16
3797,6/18/2013,11:45:56,68,56,7,25,18
2935,6/26/2013,8:13:20,68,68,7,2,2
4621,6/2/2013,5:00:01,70,59,7,9,6
3299,6/30/2013,17:00:01,67,59,7,18,13
3775,6/26/2013,13:45:56,65,70,7,19,6
4270,6/11/2013,9:13:20,66,57,7,25,20
4271,6/12/2013,10:13:20,67,78,7,1,19
3770,6/21/2013,8:45:56,67,59,7,7,14
3760,6/11/2013,22:33:07,65,68,7,30,9
3311,6/12/2013,5:13:19,68,65,7,20,12
3786,6/7/2013,0:45:56,66,69,7,28,4
4539,6/10/2013,19:13:19,70,66,7,16,1
3999,6/10/2013,2:43:51,68,63,7,12,3
1750,6/11/2013,13:33:07,65,58,7,17,1
1807,6/8/2013,22:13:19,70,67,7,16,5
686,6/27/2013,19:00:01,67,80,7,7,20
5659,6/20/2013,21:43:51,68,58,7,11,17
1822,6/23/2013,13:43:51,70,67,7,19,1
5637,6/28/2013,23:13:19,69,79,7,30,18
1838,6/9/2013,5:13:20,70,79,7,20,15
7142,6/3/2013,7:13:19,66,74,7,24,9
7144,6/5/2013,9:13:19,67,66,7,14,2
7116,6/7/2013,5:00:01,70,72,7,26,8
5625,6/16/2013,11:13:19,65,57,7,11,8
7200,6/1/2013,17:13:20,67,76,7,3,3
633,6/4/2013,14:13:20,65,64,7,23,13
1866,6/7/2013,9:33:07,67,61,7,11,12
622,6/23/2013,3:13:20,69,66,7,20,12
7214,6/15/2013,7:33:07,69,66,7,15,20
1873,6/14/2013,16:33:07,66,63,7,23,6
7215,6/16/2013,8:33:07,67,66,7,26,10
606,6/7/2013,11:43:51,65,65,7,28,5
5611,6/2/2013,21:00:01,70,77,7,4,20
697,6/8/2013,6:13:19,70,68,7,12,10
7066,6/17/2013,22:45:56,68,75,7,10,1
7054,6/5/2013,10:45:56,68,79,7,12,3
5831,6/12/2013,1:00:01,66,64,7,8,17
6934,6/5/2013,10:00:01,70,75,7,23,6
5826,6/7/2013,20:33:07,70,55,7,8,8
812,6/3/2013,1:13:19,69,70,7,24,1
1687,6/8/2013,22:13:19,68,59,7,9,16
5810,6/21/2013,4:33:07,69,62,7,26,9
5802,6/13/2013,20:13:20,65,69,7,23,18
6992,6/3/2013,20:43:51,65,72,7,16,4
775,6/26/2013,12:33:07,69,71,7,20,13
1728,6/19/2013,15:13:20,66,64,7,13,2
762,6/13/2013,23:13:20,65,68,7,19,2
7024,6/5/2013,4:33:07,70,71,7,2,4
5731,6/2/2013,21:00:01,65,56,7,5,4
5729,6/30/2013,19:00:01,67,74,7,30,6
1769,6/30/2013,8:00:01,65,78,7,15,10
7028,6/9/2013,8:33:07,70,59,7,3,17
7053,6/4/2013,9:45:56,68,80,7,14,4
1784,6/15/2013,23:00:01,65,55,7,27,13
1785,6/16/2013,0:13:19,68,78,7,7,7
5579,6/30/2013,13:33:07,70,57,7,16,16
7233,6/4/2013,2:00:01,65,71,7,4,14
1891,6/2/2013,10:00:01,66,69,7,2,2
5555,6/6/2013,13:13:20,65,61,7,12,11
7387,6/8/2013,12:13:19,66,58,7,6,18
5390,6/21/2013,11:33:07,70,65,7,1,11
495,6/16/2013,15:45:56,69,68,7,17,20
493,6/14/2013,13:45:56,65,69,7,13,3
2019,6/10/2013,18:00:01,70,73,7,9,1
482,6/3/2013,2:45:56,69,60,7,26,16
2027,6/18/2013,2:13:19,65,74,7,7,18
2036,6/27/2013,11:13:19,67,76,7,18,12
5367,6/28/2013,12:13:20,66,55,7,20,4
5364,6/25/2013,9:13:20,70,64,7,10,12
2042,6/3/2013,17:13:19,66,79,7,10,10
7412,6/3/2013,13:43:51,68,70,7,23,6
471,6/22/2013,15:33:07,69,73,7,12,13
459,6/10/2013,3:33:07,70,65,7,8,18
2072,6/3/2013,23:43:51,65,77,7,11,6
454,6/5/2013,22:13:20,66,64,7,13,9
5313,6/4/2013,6:13:19,67,71,7,8,11
5311,6/2/2013,4:13:19,68,71,7,23,18
5295,6/16/2013,12:00:01,66,80,7,20,10
5402,6/3/2013,23:33:07,68,62,7,30,6
5838,6/19/2013,8:00:01,66,55,7,30,20
7372,6/23/2013,21:00:01,68,64,7,3,17
7369,6/20/2013,18:00:01,69,70,7,22,17
7283,6/24/2013,4:43:51,68,56,7,24,15
7291,6/2/2013,12:43:51,67,70,7,18,4
7302,6/13/2013,23:43:51,70,56,7,2,17
6419,6/30/2013,18:13:19,67,66,7,18,2
542,6/3/2013,14:45:56,69,57,7,2,20
537,6/28/2013,9:45:56,70,68,7,14,20
1921,6/2/2013,16:13:19,68,64,7,7,2
5512,6/23/2013,18:13:19,70,74,7,18,12
5511,6/22/2013,17:13:19,68,64,7,8,20
1940,6/21/2013,11:43:51,65,65,7,8,1
7344,6/25/2013,17:33:07,67,60,7,27,18
5479,6/20/2013,9:00:01,70,62,7,9,4
7345,6/26/2013,18:33:07,66,58,7,24,3
1947,6/28/2013,18:43:51,66,69,7,2,19
5478,6/19/2013,8:00:01,68,56,7,3,13
5458,6/29/2013,7:45:56,70,70,7,4,13
5457,6/28/2013,6:45:56,67,78,7,15,15
7355,6/6/2013,4:00:01,67,62,7,13,18
1978,6/29/2013,1:33:07,68,76,7,20,19
1993,6/14/2013,16:33:07,67,64,7,14,19
1673,6/24/2013,8:13:19,67,57,7,13,10
6931,6/2/2013,7:00:01,69,74,7,16,7
6925,6/26/2013,1:00:01,65,75,7,11,8
6546,6/7/2013,1:45:56,70,80,7,19,7
6554,6/15/2013,9:45:56,70,80,7,9,2
6564,6/25/2013,0:00:01,65,69,7,26,2
6571,6/2/2013,7:00:01,70,60,7,8,10
6260,6/21/2013,3:00:01,66,76,7,5,16
6582,6/13/2013,18:00:01,66,67,7,29,20
6245,6/6/2013,12:33:07,68,63,7,19,10
1082,6/3/2013,7:45:56,66,71,7,16,11
6239,6/30/2013,6:33:07,68,61,7,28,14
1380,6/1/2013,22:13:19,66,79,7,5,20
1080,6/1/2013,5:45:56,65,76,7,19,16
1390,6/11/2013,8:43:51,65,72,7,5,2
6211,6/2/2013,2:13:20,70,58,7,21,20
6620,6/21/2013,8:43:51,67,77,7,24,19
1409,6/30/2013,3:13:20,68,79,7,2,20
6624,6/25/2013,12:43:51,70,80,7,29,2
6179,6/30/2013,18:13:19,70,72,7,25,14
6164,6/15/2013,3:13:19,70,71,7,9,7
1041,6/22/2013,14:45:56,67,77,7,18,16
6537,6/28/2013,16:45:56,69,65,7,4,2
1438,6/29/2013,8:33:07,67,61,7,25,10
1332,6/13/2013,22:33:07,69,70,7,25,8
6324,6/25/2013,19:43:51,66,60,7,24,20
1227,6/28/2013,13:00:01,69,56,7,11,18
6406,6/17/2013,5:13:19,70,59,7,5,13
1256,6/27/2013,18:13:19,69,76,7,23,3
6391,6/2/2013,14:00:01,68,70,7,7,20
6381,6/22/2013,4:00:01,69,76,7,14,3
1215,6/16/2013,1:00:01,67,78,7,28,13
1214,6/15/2013,0:00:01,67,60,7,2,17
1270,6/11/2013,8:43:51,70,80,7,24,16
1271,6/12/2013,9:43:51,67,56,7,15,14
6376,6/17/2013,23:33:07,70,63,7,3,4
6374,6/15/2013,21:33:07,65,57,7,11,9
1275,6/16/2013,13:43:51,66,75,7,24,8
6443,6/24/2013,18:43:51,69,73,7,14,10
4735,6/26/2013,23:33:07,69,71,7,12,16
1190,6/21/2013,0:33:07,66,68,7,4,10
1186,6/17/2013,20:13:20,67,71,7,2,1
6468,6/19/2013,19:13:20,68,75,7,27,11
1303,6/14/2013,17:13:20,70,78,7,26,17
1306,6/17/2013,20:13:20,65,72,7,18,12
6307,6/8/2013,2:43:51,67,68,7,26,5
5291,6/12/2013,8:00:01,66,75,7,24,14
6643,6/14/2013,7:13:20,67,56,7,14,8
6662,6/3/2013,2:33:07,65,56,7,15,14
5935,6/26/2013,9:33:07,66,57,7,30,18
909,6/10/2013,2:00:01,66,55,7,14,18
6818,6/9/2013,14:00:01,70,69,7,10,1
5910,6/1/2013,8:13:20,69,78,7,13,8
902,6/3/2013,19:33:07,66,55,7,13,1
6854,6/15/2013,2:43:51,67,58,7,14,5
6872,6/3/2013,20:43:51,66,59,7,12,16
1623,6/4/2013,1:45:56,67,75,7,10,9
865,6/26/2013,6:13:20,69,75,7,18,2
6887,6/18/2013,11:13:20,65,77,7,4,13
5875,6/26/2013,21:13:19,67,58,7,6,11
1629,6/10/2013,7:45:56,65,58,7,2,15
5874,6/25/2013,20:13:19,69,77,7,23,18
1635,6/16/2013,13:45:56,68,64,7,17,6
1637,6/18/2013,15:45:56,67,59,7,12,18
5865,6/16/2013,11:13:19,66,59,7,24,2
1647,6/28/2013,6:00:01,67,59,7,2,16
1651,6/2/2013,10:00:01,67,72,7,22,5
840,6/1/2013,5:43:51,67,58,7,7,11
5939,6/30/2013,13:33:07,68,57,7,2,9
6149,6/30/2013,12:00:01,67,80,7,30,17
6811,6/2/2013,7:00:01,69,59,7,20,9
929,6/30/2013,22:00:01,67,72,7,8,3
1028,6/9/2013,1:45:56,65,72,7,29,7
6672,6/13/2013,12:33:07,66,74,7,10,6
6681,6/22/2013,21:33:07,65,74,7,22,8
6718,6/29/2013,10:13:19,65,59,7,29,18
1474,6/5/2013,20:00:01,67,74,7,24,1
1004,6/15/2013,1:33:07,68,69,7,5,7
1486,6/17/2013,8:13:19,70,56,7,4,19
6729,6/10/2013,21:13:19,68,77,7,1,19
1508,6/9/2013,6:43:51,66,66,7,14,5
6062,6/3/2013,21:13:19,65,59,7,10,1
973,6/14/2013,18:43:51,66,68,7,5,12
966,6/7/2013,11:43:51,65,56,7,17,20
6761,6/12/2013,5:13:20,69,60,7,16,8
954,6/25/2013,23:13:19,70,74,7,2,8
949,6/20/2013,18:13:19,68,67,7,12,16
1558,6/29/2013,8:33:07,67,80,7,5,17
6789,6/10/2013,9:33:07,70,57,7,10,3
1565,6/6/2013,15:33:07,68,70,7,13,14
5976,6/7/2013,2:45:56,67,65,7,20,15
6810,6/1/2013,6:00:01,68,80,7,11,7
7443,6/4/2013,20:13:20,70,57,7,16,10
5519,6/30/2013,1:43:51,65,78,7,21,15
5267,6/18/2013,8:33:07,65,69,7,23,12
2324,6/15/2013,16:00:01,69,58,7,12,3
2119,6/20/2013,22:33:07,69,77,7,23,7
7717,6/8/2013,11:43:51,67,73,7,5,3
5025,6/16/2013,6:33:07,69,61,7,21,5
7740,6/1/2013,10:13:20,66,60,7,5,8
213,6/4/2013,21:13:20,66,72,7,1,12
2340,6/1/2013,8:13:19,67,78,7,14,18
7741,6/2/2013,11:13:20,69,60,7,14,14
4992,6/13/2013,21:43:51,65,79,7,25,10
205,6/26/2013,13:13:20,66,63,7,21,15
4982,6/3/2013,11:43:51,70,66,7,22,8
7763,6/24/2013,9:33:07,66,75,7,29,14
2368,6/29/2013,12:43:51,67,70,7,11,19
7769,6/30/2013,15:33:07,70,67,7,4,17
2369,6/30/2013,13:43:51,65,56,7,6,3
4966,6/17/2013,19:13:19,69,67,7,11,15
4965,6/16/2013,18:13:19,70,80,7,19,20
5029,6/20/2013,10:33:07,68,61,7,18,18
5030,6/21/2013,11:33:07,70,73,7,24,6
242,6/3/2013,2:00:01,69,72,7,21,12
5031,6/22/2013,12:33:07,69,60,7,4,4
7651,6/2/2013,12:45:56,68,70,7,13,11
288,6/19/2013,0:43:51,67,66,7,3,15
5082,6/13/2013,15:13:19,70,70,7,4,19
2270,6/21/2013,10:13:20,65,60,7,16,14
278,6/9/2013,14:13:19,69,57,7,1,1
275,6/6/2013,11:13:19,66,75,7,3,10
2281,6/2/2013,21:13:20,65,68,7,19,18
2286,6/7/2013,2:33:07,65,62,7,12,1
4957,6/8/2013,10:13:19,68,71,7,16,16
7696,6/17/2013,14:13:19,65,68,7,16,10
5059,6/20/2013,16:00:01,68,58,7,14,15
5057,6/18/2013,14:00:01,69,69,7,4,20
7703,6/24/2013,21:13:19,66,65,7,2,20
5054,6/15/2013,11:00:01,70,58,7,30,18
5045,6/6/2013,2:00:01,65,79,7,9,3
249,6/10/2013,9:00:01,70,60,7,15,13
7706,6/27/2013,0:43:51,66,77,7,27,1
7709,6/30/2013,3:43:51,70,62,7,10,9
5062,6/23/2013,19:00:01,68,76,7,22,1
306,6/7/2013,18:43:51,65,71,7,26,16
7782,6/13/2013,4:00:01,70,70,7,28,13
7797,6/28/2013,19:00:01,67,69,7,22,3
4823,6/24/2013,15:13:20,69,62,7,28,2
2492,6/3/2013,16:43:51,69,60,7,27,8
71,6/12/2013,23:43:51,68,69,7,26,20
7932,6/13/2013,10:13:19,70,57,7,21,12
4792,6/23/2013,8:43:51,66,63,7,8,10
4791,6/22/2013,7:43:51,69,73,7,20,8
49,6/20/2013,1:43:51,69,65,7,30,2
7945,6/26/2013,23:13:19,67,60,7,14,4
4778,6/9/2013,18:13:19,70,62,7,16,9
4775,6/6/2013,15:13:19,69,65,7,10,13
4773,6/4/2013,13:13:19,67,56,7,19,9
29,6/30/2013,5:13:19,70,63,7,13,5
28,6/29/2013,4:13:19,66,77,7,6,13
7967,6/18/2013,21:43:51,70,64,7,8,2
7975,6/26/2013,5:13:20,66,66,7,4,4
20,6/21/2013,20:00:01,69,72,7,5,17
2541,6/22/2013,17:33:07,68,72,7,22,17
74,6/15/2013,2:13:20,70,57,7,12,6
88,6/29/2013,16:13:20,70,77,7,24,2
90,6/1/2013,18:13:20,68,65,7,21,12
2484,6/25/2013,8:43:51,65,68,7,29,17
157,6/8/2013,13:13:19,68,67,7,18,17
4912,6/23/2013,8:45:56,65,71,7,13,9
7819,6/20/2013,17:13:19,68,58,7,30,12
4907,6/18/2013,3:45:56,70,70,7,8,12
145,6/26/2013,1:13:19,69,59,7,15,2
7837,6/8/2013,11:43:51,67,66,7,20,7
7841,6/12/2013,15:43:51,68,77,7,10,13
134,6/15/2013,14:00:01,65,71,7,4,6
