",Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID\n"
"3613,6/14/2013,19:13:20,70,77,7,25,19\n"
"3612,6/13/2013,18:13:20,67,76,7,20,1\n"
"4316,6/27/2013,7:45:56,70,56,7,6,11\n"
"2610,6/1/2013,14:43:51,70,73,7,14,1\n"
"3937,6/8/2013,12:33:07,67,56,7,12,3\n"
"2927,6/18/2013,0:13:20,69,56,7,29,7\n"
"2637,6/28/2013,17:13:20,66,58,7,3,12\n"
"3912,6/13/2013,11:13:20,66,55,7,19,3\n"
"3903,6/4/2013,2:13:20,67,77,7,12,11\n"
"3250,6/11/2013,11:45:56,67,60,7,2,19\n"
"3860,6/21/2013,7:13:19,67,56,7,9,1\n"
"3853,6/14/2013,0:13:19,65,62,7,26,1\n"
"3269,6/30/2013,6:45:56,66,73,7,7,17\n"
"3272,6/3/2013,9:45:56,69,63,7,4,9\n"
"4264,6/5/2013,3:13:20,69,58,7,9,16\n"
"3280,6/11/2013,17:45:56,70,77,7,2,1\n"
"3735,6/16/2013,21:13:20,69,79,7,11,16\n"
"3797,6/18/2013,11:45:56,68,56,7,25,18\n"
"2935,6/26/2013,8:13:20,68,68,7,2,2\n"
"4621,6/2/2013,5:00:01,70,59,7,9,6\n"
"3299,6/30/2013,17:00:01,67,59,7,18,13\n"
"3775,6/26/2013,13:45:56,65,70,7,19,6\n"
"4270,6/11/2013,9:13:20,66,57,7,25,20\n"
"4271,6/12/2013,10:13:20,67,78,7,1,19\n"
"3770,6/21/2013,8:45:56,67,59,7,7,14\n"
"3760,6/11/2013,22:33:07,65,68,7,30,9\n"
"3311,6/12/2013,5:13:19,68,65,7,20,12\n"
"3786,6/7/2013,0:45:56,66,69,7,28,4\n"
"4539,6/10/2013,19:13:19,70,66,7,16,1\n"
"3999,6/10/2013,2:43:51,68,63,7,12,3\n"
"1750,6/11/2013,13:33:07,65,58,7,17,1\n"
"1807,6/8/2013,22:13:19,70,67,7,16,5\n"
"686,6/27/2013,19:00:01,67,80,7,7,20\n"
"5659,6/20/2013,21:43:51,68,58,7,11,17\n"
"1822,6/23/2013,13:43:51,70,67,7,19,1\n"
"5637,6/28/2013,23:13:19,69,79,7,30,18\n"
"1838,6/9/2013,5:13:20,70,79,7,20,15\n"
"7142,6/3/2013,7:13:19,66,74,7,24,9\n"
"7144,6/5/2013,9:13:19,67,66,7,14,2\n"
"7116,6/7/2013,5:00:01,70,72,7,26,8\n"
"5625,6/16/2013,11:13:19,65,57,7,11,8\n"
"7200,6/1/2013,17:13:20,67,76,7,3,3\n"
"633,6/4/2013,14:13:20,65,64,7,23,13\n"
"1866,6/7/2013,9:33:07,67,61,7,11,12\n"
"622,6/23/2013,3:13:20,69,66,7,20,12\n"
"7214,6/15/2013,7:33:07,69,66,7,15,20\n"
"1873,6/14/2013,16:33:07,66,63,7,23,6\n"
"7215,6/16/2013,8:33:07,67,66,7,26,10\n"
"606,6/7/2013,11:43:51,65,65,7,28,5\n"
"5611,6/2/2013,21:00:01,70,77,7,4,20\n"
"697,6/8/2013,6:13:19,70,68,7,12,10\n"
"7066,6/17/2013,22:45:56,68,75,7,10,1\n"
"7054,6/5/2013,10:45:56,68,79,7,12,3\n"
"5831,6/12/2013,1:00:01,66,64,7,8,17\n"
"6934,6/5/2013,10:00:01,70,75,7,23,6\n"
"5826,6/7/2013,20:33:07,70,55,7,8,8\n"
"812,6/3/2013,1:13:19,69,70,7,24,1\n"
"1687,6/8/2013,22:13:19,68,59,7,9,16\n"
"5810,6/21/2013,4:33:07,69,62,7,26,9\n"
"5802,6/13/2013,20:13:20,65,69,7,23,18\n"
"6992,6/3/2013,20:43:51,65,72,7,16,4\n"
"775,6/26/2013,12:33:07,69,71,7,20,13\n"
"1728,6/19/2013,15:13:20,66,64,7,13,2\n"
"762,6/13/2013,23:13:20,65,68,7,19,2\n"
"7024,6/5/2013,4:33:07,70,71,7,2,4\n"
"5731,6/2/2013,21:00:01,65,56,7,5,4\n"
"5729,6/30/2013,19:00:01,67,74,7,30,6\n"
"1769,6/30/2013,8:00:01,65,78,7,15,10\n"
"7028,6/9/2013,8:33:07,70,59,7,3,17\n"
"7053,6/4/2013,9:45:56,68,80,7,14,4\n"
"1784,6/15/2013,23:00:01,65,55,7,27,13\n"
"1785,6/16/2013,0:13:19,68,78,7,7,7\n"
"5579,6/30/2013,13:33:07,70,57,7,16,16\n"
"7233,6/4/2013,2:00:01,65,71,7,4,14\n"
"1891,6/2/2013,10:00:01,66,69,7,2,2\n"
"5555,6/6/2013,13:13:20,65,61,7,12,11\n"
"7387,6/8/2013,12:13:19,66,58,7,6,18\n"
"5390,6/21/2013,11:33:07,70,65,7,1,11\n"
"495,6/16/2013,15:45:56,69,68,7,17,20\n"
"493,6/14/2013,13:45:56,65,69,7,13,3\n"
"2019,6/10/2013,18:00:01,70,73,7,9,1\n"
"482,6/3/2013,2:45:56,69,60,7,26,16\n"
"2027,6/18/2013,2:13:19,65,74,7,7,18\n"
"2036,6/27/2013,11:13:19,67,76,7,18,12\n"
"5367,6/28/2013,12:13:20,66,55,7,20,4\n"
"5364,6/25/2013,9:13:20,70,64,7,10,12\n"
"2042,6/3/2013,17:13:19,66,79,7,10,10\n"
"7412,6/3/2013,13:43:51,68,70,7,23,6\n"
"471,6/22/2013,15:33:07,69,73,7,12,13\n"
"459,6/10/2013,3:33:07,70,65,7,8,18\n"
"2072,6/3/2013,23:43:51,65,77,7,11,6\n"
"454,6/5/2013,22:13:20,66,64,7,13,9\n"
"5313,6/4/2013,6:13:19,67,71,7,8,11\n"
"5311,6/2/2013,4:13:19,68,71,7,23,18\n"
"5295,6/16/2013,12:00:01,66,80,7,20,10\n"
"5402,6/3/2013,23:33:07,68,62,7,30,6\n"
"5838,6/19/2013,8:00:01,66,55,7,30,20\n"
"7372,6/23/2013,21:00:01,68,64,7,3,17\n"
"7369,6/20/2013,18:00:01,69,70,7,22,17\n"
"7283,6/24/2013,4:43:51,68,56,7,24,15\n"
"7291,6/2/2013,12:43:51,67,70,7,18,4\n"
"7302,6/13/2013,23:43:51,70,56,7,2,17\n"
"6419,6/30/2013,18:13:19,67,66,7,18,2\n"
"542,6/3/2013,14:45:56,69,57,7,2,20\n"
"537,6/28/2013,9:45:56,70,68,7,14,20\n"
"1921,6/2/2013,16:13:19,68,64,7,7,2\n"
"5512,6/23/2013,18:13:19,70,74,7,18,12\n"
"5511,6/22/2013,17:13:19,68,64,7,8,20\n"
"1940,6/21/2013,11:43:51,65,65,7,8,1\n"
"7344,6/25/2013,17:33:07,67,60,7,27,18\n"
"5479,6/20/2013,9:00:01,70,62,7,9,4\n"
"7345,6/26/2013,18:33:07,66,58,7,24,3\n"
"1947,6/28/2013,18:43:51,66,69,7,2,19\n"
"5478,6/19/2013,8:00:01,68,56,7,3,13\n"
"5458,6/29/2013,7:45:56,70,70,7,4,13\n"
"5457,6/28/2013,6:45:56,67,78,7,15,15\n"
"7355,6/6/2013,4:00:01,67,62,7,13,18\n"
"1978,6/29/2013,1:33:07,68,76,7,20,19\n"
"1993,6/14/2013,16:33:07,67,64,7,14,19\n"
"1673,6/24/2013,8:13:19,67,57,7,13,10\n"
"6931,6/2/2013,7:00:01,69,74,7,16,7\n"
"6925,6/26/2013,1:00:01,65,75,7,11,8\n"
"6546,6/7/2013,1:45:56,70,80,7,19,7\n"
"6554,6/15/2013,9:45:56,70,80,7,9,2\n"
"6564,6/25/2013,0:00:01,65,69,7,26,2\n"
"6571,6/2/2013,7:00:01,70,60,7,8,10\n"
"6260,6/21/2013,3:00:01,66,76,7,5,16\n"
"6582,6/13/2013,18:00:01,66,67,7,29,20\n"
"6245,6/6/2013,12:33:07,68,63,7,19,10\n"
"1082,6/3/2013,7:45:56,66,71,7,16,11\n"
"6239,6/30/2013,6:33:07,68,61,7,28,14\n"
"1380,6/1/2013,22:13:19,66,79,7,5,20\n"
"1080,6/1/2013,5:45:56,65,76,7,19,16\n"
"1390,6/11/2013,8:43:51,65,72,7,5,2\n"
"6211,6/2/2013,2:13:20,70,58,7,21,20\n"
"6620,6/21/2013,8:43:51,67,77,7,24,19\n"
"1409,6/30/2013,3:13:20,68,79,7,2,20\n"
"6624,6/25/2013,12:43:51,70,80,7,29,2\n"
"6179,6/30/2013,18:13:19,70,72,7,25,14\n"
"6164,6/15/2013,3:13:19,70,71,7,9,7\n"
"1041,6/22/2013,14:45:56,67,77,7,18,16\n"
"6537,6/28/2013,16:45:56,69,65,7,4,2\n"
"1438,6/29/2013,8:33:07,67,61,7,25,10\n"
"1332,6/13/2013,22:33:07,69,70,7,25,8\n"
"6324,6/25/2013,19:43:51,66,60,7,24,20\n"
"1227,6/28/2013,13:00:01,69,56,7,11,18\n"
"6406,6/17/2013,5:13:19,70,59,7,5,13\n"
"1256,6/27/2013,18:13:19,69,76,7,23,3\n"
"6391,6/2/2013,14:00:01,68,70,7,7,20\n"
"6381,6/22/2013,4:00:01,69,76,7,14,3\n"
"1215,6/16/2013,1:00:01,67,78,7,28,13\n"
"1214,6/15/2013,0:00:01,67,60,7,2,17\n"
"1270,6/11/2013,8:43:51,70,80,7,24,16\n"
"1271,6/12/2013,9:43:51,67,56,7,15,14\n"
"6376,6/17/2013,23:33:07,70,63,7,3,4\n"
"6374,6/15/2013,21:33:07,65,57,7,11,9\n"
"1275,6/16/2013,13:43:51,66,75,7,24,8\n"
"6443,6/24/2013,18:43:51,69,73,7,14,10\n"
"4735,6/26/2013,23:33:07,69,71,7,12,16\n"
"1190,6/21/2013,0:33:07,66,68,7,4,10\n"
"1186,6/17/2013,20:13:20,67,71,7,2,1\n"
"6468,6/19/2013,19:13:20,68,75,7,27,11\n"
"1303,6/14/2013,17:13:20,70,78,7,26,17\n"
"1306,6/17/2013,20:13:20,65,72,7,18,12\n"
"6307,6/8/2013,2:43:51,67,68,7,26,5\n"
"5291,6/12/2013,8:00:01,66,75,7,24,14\n"
"6643,6/14/2013,7:13:20,67,56,7,14,8\n"
"6662,6/3/2013,2:33:07,65,56,7,15,14\n"
"5935,6/26/2013,9:33:07,66,57,7,30,18\n"
"909,6/10/2013,2:00:01,66,55,7,14,18\n"
"6818,6/9/2013,14:00:01,70,69,7,10,1\n"
"5910,6/1/2013,8:13:20,69,78,7,13,8\n"
"902,6/3/2013,19:33:07,66,55,7,13,1\n"
"6854,6/15/2013,2:43:51,67,58,7,14,5\n"
"6872,6/3/2013,20:43:51,66,59,7,12,16\n"
"1623,6/4/2013,1:45:56,67,75,7,10,9\n"
"865,6/26/2013,6:13:20,69,75,7,18,2\n"
"6887,6/18/2013,11:13:20,65,77,7,4,13\n"
"5875,6/26/2013,21:13:19,67,58,7,6,11\n"
"1629,6/10/2013,7:45:56,65,58,7,2,15\n"
"5874,6/25/2013,20:13:19,69,77,7,23,18\n"
"1635,6/16/2013,13:45:56,68,64,7,17,6\n"
"1637,6/18/2013,15:45:56,67,59,7,12,18\n"
"5865,6/16/2013,11:13:19,66,59,7,24,2\n"
"1647,6/28/2013,6:00:01,67,59,7,2,16\n"
"1651,6/2/2013,10:00:01,67,72,7,22,5\n"
"840,6/1/2013,5:43:51,67,58,7,7,11\n"
"5939,6/30/2013,13:33:07,68,57,7,2,9\n"
"6149,6/30/2013,12:00:01,67,80,7,30,17\n"
"6811,6/2/2013,7:00:01,69,59,7,20,9\n"
"929,6/30/2013,22:00:01,67,72,7,8,3\n"
"1028,6/9/2013,1:45:56,65,72,7,29,7\n"
"6672,6/13/2013,12:33:07,66,74,7,10,6\n"
"6681,6/22/2013,21:33:07,65,74,7,22,8\n"
"6718,6/29/2013,10:13:19,65,59,7,29,18\n"
"1474,6/5/2013,20:00:01,67,74,7,24,1\n"
"1004,6/15/2013,1:33:07,68,69,7,5,7\n"
"1486,6/17/2013,8:13:19,70,56,7,4,19\n"
"6729,6/10/2013,21:13:19,68,77,7,1,19\n"
"1508,6/9/2013,6:43:51,66,66,7,14,5\n"
"6062,6/3/2013,21:13:19,65,59,7,10,1\n"
"973,6/14/2013,18:43:51,66,68,7,5,12\n"
"966,6/7/2013,11:43:51,65,56,7,17,20\n"
"6761,6/12/2013,5:13:20,69,60,7,16,8\n"
"954,6/25/2013,23:13:19,70,74,7,2,8\n"
"949,6/20/2013,18:13:19,68,67,7,12,16\n"
"1558,6/29/2013,8:33:07,67,80,7,5,17\n"
"6789,6/10/2013,9:33:07,70,57,7,10,3\n"
"1565,6/6/2013,15:33:07,68,70,7,13,14\n"
"5976,6/7/2013,2:45:56,67,65,7,20,15\n"
"6810,6/1/2013,6:00:01,68,80,7,11,7\n"
"7443,6/4/2013,20:13:20,70,57,7,16,10\n"
"5519,6/30/2013,1:43:51,65,78,7,21,15\n"
"5267,6/18/2013,8:33:07,65,69,7,23,12\n"
"2324,6/15/2013,16:00:01,69,58,7,12,3\n"
"2119,6/20/2013,22:33:07,69,77,7,23,7\n"
"7717,6/8/2013,11:43:51,67,73,7,5,3\n"
"5025,6/16/2013,6:33:07,69,61,7,21,5\n"
"7740,6/1/2013,10:13:20,66,60,7,5,8\n"
"213,6/4/2013,21:13:20,66,72,7,1,12\n"
"2340,6/1/2013,8:13:19,67,78,7,14,18\n"
"7741,6/2/2013,11:13:20,69,60,7,14,14\n"
"4992,6/13/2013,21:43:51,65,79,7,25,10\n"
"205,6/26/2013,13:13:20,66,63,7,21,15\n"
"4982,6/3/2013,11:43:51,70,66,7,22,8\n"
"7763,6/24/2013,9:33:07,66,75,7,29,14\n"
"2368,6/29/2013,12:43:51,67,70,7,11,19\n"
"7769,6/30/2013,15:33:07,70,67,7,4,17\n"
"2369,6/30/2013,13:43:51,65,56,7,6,3\n"
"4966,6/17/2013,19:13:19,69,67,7,11,15\n"
"4965,6/16/2013,18:13:19,70,80,7,19,20\n"
"5029,6/20/2013,10:33:07,68,61,7,18,18\n"
"5030,6/21/2013,11:33:07,70,73,7,24,6\n"
"242,6/3/2013,2:00:01,69,72,7,21,12\n"
"5031,6/22/2013,12:33:07,69,60,7,4,4\n"
"7651,6/2/2013,12:45:56,68,70,7,13,11\n"
"288,6/19/2013,0:43:51,67,66,7,3,15\n"
"5082,6/13/2013,15:13:19,70,70,7,4,19\n"
"2270,6/21/2013,10:13:20,65,60,7,16,14\n"
"278,6/9/2013,14:13:19,69,57,7,1,1\n"
"275,6/6/2013,11:13:19,66,75,7,3,10\n"
"2281,6/2/2013,21:13:20,65,68,7,19,18\n"
"2286,6/7/2013,2:33:07,65,62,7,12,1\n"
"4957,6/8/2013,10:13:19,68,71,7,16,16\n"
"7696,6/17/2013,14:13:19,65,68,7,16,10\n"
"5059,6/20/2013,16:00:01,68,58,7,14,15\n"
"5057,6/18/2013,14:00:01,69,69,7,4,20\n"
"7703,6/24/2013,21:13:19,66,65,7,2,20\n"
"5054,6/15/2013,11:00:01,70,58,7,30,18\n"
"5045,6/6/2013,2:00:01,65,79,7,9,3\n"
"249,6/10/2013,9:00:01,70,60,7,15,13\n"
"7706,6/27/2013,0:43:51,66,77,7,27,1\n"
"7709,6/30/2013,3:43:51,70,62,7,10,9\n"
"5062,6/23/2013,19:00:01,68,76,7,22,1\n"
"306,6/7/2013,18:43:51,65,71,7,26,16\n"
"7782,6/13/2013,4:00:01,70,70,7,28,13\n"
"7797,6/28/2013,19:00:01,67,69,7,22,3\n"
"4823,6/24/2013,15:13:20,69,62,7,28,2\n"
"2492,6/3/2013,16:43:51,69,60,7,27,8\n"
"71,6/12/2013,23:43:51,68,69,7,26,20\n"
"7932,6/13/2013,10:13:19,70,57,7,21,12\n"
"4792,6/23/2013,8:43:51,66,63,7,8,10\n"
"4791,6/22/2013,7:43:51,69,73,7,20,8\n"
"49,6/20/2013,1:43:51,69,65,7,30,2\n"
"7945,6/26/2013,23:13:19,67,60,7,14,4\n"
"4778,6/9/2013,18:13:19,70,62,7,16,9\n"
"4775,6/6/2013,15:13:19,69,65,7,10,13\n"
"4773,6/4/2013,13:13:19,67,56,7,19,9\n"
"29,6/30/2013,5:13:19,70,63,7,13,5\n"
"28,6/29/2013,4:13:19,66,77,7,6,13\n"
"7967,6/18/2013,21:43:51,70,64,7,8,2\n"
"7975,6/26/2013,5:13:20,66,66,7,4,4\n"
"20,6/21/2013,20:00:01,69,72,7,5,17\n"
"2541,6/22/2013,17:33:07,68,72,7,22,17\n"
"74,6/15/2013,2:13:20,70,57,7,12,6\n"
"88,6/29/2013,16:13:20,70,77,7,24,2\n"
"90,6/1/2013,18:13:20,68,65,7,21,12\n"
"2484,6/25/2013,8:43:51,65,68,7,29,17\n"
"157,6/8/2013,13:13:19,68,67,7,18,17\n"
"4912,6/23/2013,8:45:56,65,71,7,13,9\n"
"7819,6/20/2013,17:13:19,68,58,7,30,12\n"
"4907,6/18/2013,3:45:56,70,70,7,8,12\n"
"145,6/26/2013,1:13:19,69,59,7,15,2\n"
"7837,6/8/2013,11:43:51,67,66,7,20,7\n"
"7841,6/12/2013,15:43:51,68,77,7,10,13\n"
"134,6/15/2013,14:00:01,65,71,7,4,6\n"
"7795,6/26/2013,17:00:01,69,80,7,30,14\n"
"4892,6/3/2013,12:45:56,67,62,7,7,17\n"
"112,6/23/2013,16:33:07,70,68,7,1,16\n"
"108,6/19/2013,12:33:07,69,55,7,5,10\n"
"2442,6/13/2013,14:00:01,68,72,7,25,14\n"
"105,6/16/2013,9:33:07,69,79,7,8,13\n"
"4840,6/11/2013,8:33:07,69,78,7,18,5\n"
"7881,6/22/2013,7:33:07,67,76,7,27,7\n"
"4829,6/30/2013,21:13:20,69,63,7,12,13\n"
"7888,6/29/2013,14:33:07,68,57,7,15,17\n"
"7855,6/26/2013,5:13:20,67,78,7,8,4\n"
"7643,6/24/2013,4:45:56,70,67,7,25,19\n"
"1232,6/3/2013,18:00:01,67,71,7,19,12\n"
"2159,6/30/2013,14:45:56,70,60,7,9,9\n"
"7520,6/21/2013,1:43:51,67,57,7,15,3\n"
"5195,6/6/2013,8:13:19,66,62,7,5,20\n"
"7470,6/1/2013,23:33:07,67,69,7,20,20\n"
"7518,6/19/2013,23:13:19,65,75,7,26,14\n"
"2178,6/19/2013,9:45:56,68,74,7,12,10\n"
"5114,6/15/2013,23:43:51,68,62,7,17,8\n"
"7552,6/23/2013,9:13:20,68,57,7,19,18\n"
"7556,6/27/2013,13:13:20,65,57,7,18,20\n"
"2229,6/10/2013,17:13:19,68,60,7,1,10\n"
"5234,6/15/2013,23:43:51,68,60,7,30,13\n"
"7561,6/2/2013,18:13:20,65,64,7,1,1\n"
"5213,6/24/2013,2:43:51,70,73,7,27,20\n"
"5160,6/1/2013,21:33:07,67,60,7,8,10\n"
"2148,6/19/2013,3:45:56,68,79,7,13,8\n"
"5140,6/11/2013,1:33:07,65,60,7,28,18\n"
"7485,6/16/2013,14:00:01,66,66,7,20,1\n"
"2151,6/22/2013,6:45:56,70,57,7,19,5\n"
"5240,6/21/2013,5:13:20,65,75,7,8,8\n"
"2239,6/20/2013,3:43:51,66,64,7,11,11\n"
"5147,6/18/2013,8:33:07,65,59,7,1,11\n"
"5191,6/2/2013,4:13:19,65,63,7,16,20\n"
"430,6/11/2013,22:43:51,70,70,7,10,14\n"
"433,6/14/2013,1:13:20,65,61,7,2,20\n"
"5254,6/5/2013,19:13:20,65,76,7,1,14\n"
"326,6/27/2013,14:13:20,67,69,7,13,10\n"
"7620,6/1/2013,5:45:56,66,66,7,15,18\n"
"5099,6/30/2013,8:43:51,69,68,7,13,7\n"
"968,6/9/2013,13:43:51,70,61,8,11,10\n"
"6631,6/2/2013,19:43:51,68,61,8,22,4\n"
"1054,6/5/2013,3:45:56,69,70,8,4,1\n"
"4021,6/2/2013,0:13:20,68,62,8,5,5\n"
"6748,6/29/2013,16:43:51,69,79,8,1,2\n"
"3293,6/24/2013,11:00:01,69,78,8,1,10\n"
"4051,6/2/2013,6:33:07,69,80,8,1,13\n"
"396,6/7/2013,12:13:19,66,56,8,21,13\n"
"400,6/11/2013,16:13:19,68,61,8,2,11\n"
"7872,6/13/2013,22:13:20,67,59,8,26,14\n"
"7877,6/18/2013,3:33:07,68,72,8,22,16\n"
"6601,6/2/2013,13:13:19,67,59,8,23,15\n"
"7811,6/12/2013,9:13:19,66,56,8,20,18\n"
"6754,6/5/2013,22:43:51,67,73,8,3,12\n"
"1076,6/27/2013,1:45:56,70,75,8,2,16\n"
"3563,6/24/2013,17:13:19,68,58,8,7,1\n"
"6613,6/14/2013,1:43:51,69,70,8,17,17\n"
"1050,6/1/2013,23:45:56,67,79,8,1,10\n"
"1044,6/25/2013,17:45:56,68,76,8,10,4\n"
"6724,6/5/2013,16:13:19,70,66,8,20,6\n"
"7386,6/7/2013,11:13:19,66,70,8,17,10\n"
"498,6/19/2013,18:45:56,68,56,8,20,10\n"
"3443,6/24/2013,17:13:19,68,67,8,3,16\n"
"3125,6/6/2013,6:13:19,68,70,8,27,10\n"
"497,6/18/2013,17:45:56,69,78,8,8,7\n"
"991,6/2/2013,12:13:20,67,69,8,3,18\n"
"7383,6/4/2013,8:13:19,66,74,8,18,10\n"
"3111,6/22/2013,16:00:01,68,63,8,27,11\n"
"3452,6/3/2013,2:43:51,65,66,8,6,2\n"
"6659,6/30/2013,23:13:20,69,68,8,28,6\n"
"3343,6/14/2013,13:43:51,69,70,8,9,10\n"
"155,6/6/2013,11:13:19,65,66,8,20,18\n"
"489,6/10/2013,9:45:56,66,59,8,29,5\n"
"3456,6/7/2013,6:43:51,65,73,8,28,9\n"
"6739,6/20/2013,7:43:51,68,75,8,16,7\n"
"110,6/21/2013,14:33:07,70,64,8,17,3\n"
"985,6/26/2013,6:13:20,66,75,8,12,18\n"
"7402,6/23/2013,3:43:51,67,71,8,27,8\n"
"320,6/21/2013,8:13:20,66,71,8,6,5\n"
"1093,6/14/2013,18:45:56,65,66,8,2,17\n"
"7491,6/22/2013,20:00:01,66,56,8,15,19\n"
"7422,6/13/2013,23:43:51,68,74,8,20,4\n"
"6469,6/20/2013,20:13:20,70,71,8,7,8\n"
"425,6/6/2013,17:43:51,67,55,8,20,1\n"
"7429,6/20/2013,6:13:20,70,62,8,15,2\n"
"7430,6/21/2013,7:13:20,68,79,8,18,15\n"
"6456,6/7/2013,7:13:20,68,63,8,18,13\n"
"455,6/6/2013,23:13:20,65,57,8,5,12\n"
"7946,6/27/2013,0:43:51,65,65,8,13,10\n"
"7966,6/17/2013,20:43:51,68,70,8,10,20\n"
"3523,6/14/2013,1:00:01,65,74,8,2,18\n"
"6484,6/5/2013,11:33:07,67,74,8,26,16\n"
"6439,6/20/2013,14:43:51,70,56,8,6,11\n"
"453,6/4/2013,21:13:20,70,58,8,21,14\n"
"27,6/28/2013,3:13:19,65,56,8,18,15\n"
"7435,6/26/2013,12:13:20,70,70,8,15,18\n"
"447,6/28/2013,15:13:20,66,61,8,6,13\n"
"431,6/12/2013,23:43:51,70,79,8,22,15\n"
"4120,6/11/2013,3:43:51,69,65,8,10,1\n"
"6431,6/12/2013,6:43:51,70,67,8,5,19\n"
"3051,6/22/2013,4:13:20,65,74,8,1,10\n"
"6425,6/6/2013,0:43:51,67,79,8,30,2\n"
"18,6/19/2013,18:00:01,69,58,8,22,4\n"
"4116,6/7/2013,23:13:19,65,64,8,27,8\n"
"4103,6/24/2013,10:13:19,68,74,8,1,6\n"
"1165,6/26/2013,23:43:51,70,67,8,28,10\n"
"59,6/30/2013,11:43:51,68,67,8,17,6\n"
"3557,6/18/2013,11:13:19,65,66,8,11,5\n"
"3096,6/7/2013,1:00:01,68,79,8,23,5\n"
"6756,6/7/2013,0:13:20,67,75,8,10,20\n"
"417,6/28/2013,9:43:51,65,68,8,5,7\n"
"1100,6/21/2013,6:00:01,67,71,8,4,19\n"
"3310,6/11/2013,4:13:19,70,63,8,21,9\n"
"87,6/28/2013,15:13:20,65,62,8,23,17\n"
"6569,6/30/2013,5:00:01,65,71,8,15,12\n"
"3759,6/10/2013,21:33:07,65,79,8,25,17\n"
"72,6/13/2013,0:13:20,67,77,8,19,12\n"
"3313,6/14/2013,7:13:19,70,61,8,18,1\n"
"6541,6/2/2013,20:45:56,66,55,8,5,16\n"
"6539,6/30/2013,18:45:56,67,65,8,15,9\n"
"7421,6/12/2013,22:43:51,69,67,8,29,19\n"
"6532,6/23/2013,11:45:56,66,75,8,9,17\n"
"1128,6/19/2013,10:13:19,65,58,8,21,12\n"
"7925,6/6/2013,3:13:19,66,65,8,1,12\n"
"6524,6/15/2013,3:45:56,65,61,8,8,18\n"
"6521,6/12/2013,0:45:56,69,78,8,8,11\n"
"6511,6/2/2013,14:45:56,68,67,8,6,8\n"
"1152,6/13/2013,10:43:51,65,77,8,12,16\n"
"6505,6/26/2013,8:45:56,70,56,8,15,13\n"
"1162,6/23/2013,20:43:51,67,76,8,25,18\n"
"1077,6/28/2013,2:45:56,70,79,8,25,11\n"
"164,6/15/2013,20:13:19,67,66,8,18,1\n"
"3429,6/10/2013,3:13:19,68,64,8,25,14\n"
"7377,6/28/2013,2:13:19,69,62,8,14,16\n"
"272,6/3/2013,8:13:19,70,75,8,22,2\n"
"3913,6/14/2013,12:13:20,65,61,8,3,4\n"
"7242,6/13/2013,11:00:01,67,66,8,16,9\n"
"7572,6/13/2013,5:33:07,70,64,8,24,17\n"
"742,6/23/2013,3:13:20,69,56,8,3,14\n"
"7035,6/16/2013,15:33:07,69,73,8,11,11\n"
"745,6/26/2013,6:13:20,65,67,8,18,14\n"
"757,6/8/2013,18:13:20,65,73,8,14,16\n"
"7697,6/18/2013,15:13:19,65,55,8,2,18\n"
"7245,6/16/2013,14:00:01,67,76,8,11,6\n"
"7266,6/7/2013,11:13:19,67,69,8,3,16\n"
"573,6/4/2013,2:13:19,65,62,8,12,18\n"
"3931,6/2/2013,6:33:07,67,77,8,24,3\n"
"563,6/24/2013,16:00:01,68,63,8,19,17\n"
"3934,6/5/2013,9:33:07,67,77,8,13,1\n"
"764,6/15/2013,1:33:07,65,79,8,25,5\n"
"7019,6/30/2013,23:13:20,70,56,8,22,4\n"
"7705,6/26/2013,23:13:19,68,77,8,21,19\n"
"3939,6/10/2013,14:33:07,69,70,8,28,1\n"
"3681,6/22/2013,15:13:19,68,78,8,30,7\n"
"781,6/2/2013,18:33:07,68,56,8,26,2\n"
"7570,6/11/2013,3:33:07,66,74,8,19,8\n"
"6989,6/30/2013,17:43:51,70,58,8,7,18\n"
"7060,6/11/2013,16:45:56,69,77,8,13,5\n"
"3942,6/13/2013,17:33:07,70,79,8,8,16\n"
"7239,6/10/2013,8:00:01,69,61,8,20,16\n"
"722,6/3/2013,7:43:51,65,64,8,18,10\n"
"324,6/25/2013,12:13:20,69,71,8,14,6\n"
"645,6/16/2013,2:33:07,69,72,8,27,14\n"
"305,6/6/2013,17:43:51,70,71,8,4,1\n"
"649,6/20/2013,6:33:07,69,63,8,23,19\n"
"655,6/26/2013,12:33:07,69,64,8,18,10\n"
"7164,6/25/2013,5:43:51,66,68,8,1,12\n"
"7149,6/10/2013,14:13:19,66,80,8,26,6\n"
"7660,6/11/2013,2:00:01,68,55,8,23,7\n"
"289,6/20/2013,1:43:51,69,79,8,23,8\n"
"7219,6/20/2013,12:33:07,69,62,8,25,12\n"
"7133,6/24/2013,22:00:01,66,75,8,28,14\n"
"7664,6/15/2013,6:00:01,67,68,8,15,11\n"
"3887,6/18/2013,10:43:51,68,66,8,1,7\n"
"682,6/23/2013,15:00:01,69,66,8,13,7\n"
"3888,6/19/2013,11:43:51,65,61,8,10,2\n"
"3652,6/23/2013,10:00:01,70,73,8,19,14\n"
"3263,6/24/2013,0:45:56,67,57,8,6,18\n"
"689,6/30/2013,22:00:01,69,58,8,23,7\n"
"3390,6/1/2013,12:33:07,68,76,8,23,15\n"
"7610,6/21/2013,19:45:56,67,69,8,2,1\n"
